Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Angular Avg. Window,Linear Avg. Window,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
SP_C_F_CW_1,SP_C,F,CW,1,full,8,CV,,8,4.50901618306392,1.7764548715438828,8.531527486538947,0.4166356330061183
SP_C_F_CW_1,SP_C,F,CW,1,10hz,8,CV,,8,14.930054208277566,2.1511266923505046,30.061881580009356,0.5689399006962608
SP_C_F_CCW_1,SP_C,F,CCW,1,full,8,CV,,8,6.1970950596978,1.9375296409563108,12.474988854629801,0.5682088978714793
SP_C_F_CCW_1,SP_C,F,CCW,1,10hz,8,CV,,8,20.072137613620562,2.265823093908733,41.21173769869203,0.7531215298513666
CP_C_F_CW_1,CP_C,F,CW,1,full,8,CV,,8,8.79878354837629,1.9348117307752781,17.26800428351258,0.5319197586153788
CP_C_F_CW_1,CP_C,F,CW,1,10hz,8,CV,,8,31.334055906067757,3.1490146999064494,63.85153465034392,0.8972689194485256
CP_C_F_CCW_1,CP_C,F,CCW,1,full,8,CV,,8,7.662880859961018,2.0408658856277975,14.630590990988964,0.48145327773346447
CP_C_F_CCW_1,CP_C,F,CCW,1,10hz,8,CV,,8,27.40660578046235,2.8401153011597833,56.07439737933809,0.7526251197234796
CP_C_A_CCW_3,CP_C,A,CCW,3,full,8,CV,,8,11.520687234341333,1.9495128433999802,23.19990708359869,0.5306191519245567
CP_C_A_CCW_3,CP_C,A,CCW,3,10hz,8,CV,,8,41.078053852080465,3.5960669925444746,82.4154693358299,1.0018730737870118
CP_C_A_CCW_1,CP_C,A,CCW,1,full,8,CV,,8,10.692006166062965,2.3841190716590366,21.416728802508814,0.6160143177776142
CP_C_A_CCW_1,CP_C,A,CCW,1,10hz,8,CV,,8,38.51112939850338,3.379310691027604,76.67668205334925,0.9731870558768538
CP_C_F_CW_4,CP_C,F,CW,4,full,8,CV,,8,11.63835486782281,2.3898012664138157,22.829689225822353,0.589684942667905
CP_C_F_CW_4,CP_C,F,CW,4,10hz,8,CV,,8,35.53343719774887,3.898188271969791,71.83881611824843,1.0018483084271772
CP_C_F_CW_3,CP_C,F,CW,3,full,8,CV,,8,8.262507323160161,1.8818422760574323,16.22319164291203,0.47660709186597466
CP_C_F_CW_3,CP_C,F,CW,3,10hz,8,CV,,8,30.955938868257793,3.166739447484874,63.21762528600434,0.8293044413427866
CP_C_F_CW_2,CP_C,F,CW,2,full,8,CV,,8,9.171072744948036,1.8927102877445083,18.00061093576301,0.5275519540574003
CP_C_F_CW_2,CP_C,F,CW,2,10hz,8,CV,,8,32.47681867457118,3.136385731579981,66.25497563060031,0.8836895172178122
CP_C_A_CW_2,CP_C,A,CW,2,full,8,CV,,8,10.928201948145775,2.0471953691190525,22.195146259920435,0.5243703236821269
CP_C_A_CW_2,CP_C,A,CW,2,10hz,8,CV,,8,38.60334315566605,3.66639031638543,78.10369779936578,0.9538672686939773
CP_C_A_CW_3,CP_C,A,CW,3,full,8,CV,,8,9.695146006615358,1.8832998161801613,19.644613658718868,0.48859801573693934
CP_C_A_CW_3,CP_C,A,CW,3,10hz,8,CV,,8,35.450942398313614,3.3369727384261587,72.41396224222149,0.8900354881350611
CP_C_A_CCW_2,CP_C,A,CCW,2,full,8,CV,,8,11.632430510506314,1.9693098583582047,23.321590427570193,0.5250570548192125
CP_C_A_CCW_2,CP_C,A,CCW,2,10hz,8,CV,,8,42.49867894557856,3.5883790506999262,86.0025393349679,0.9325040487212177
CP_C_F_CCW_2,CP_C,F,CCW,2,full,8,CV,,8,7.159588427970466,1.761738375843704,13.778960508921172,0.4506954339858226
CP_C_F_CCW_2,CP_C,F,CCW,2,10hz,8,CV,,8,25.999102519863907,2.6757419534796383,52.480199149981225,0.7565513652442061
CP_C_F_CCW_3,CP_C,F,CCW,3,full,8,CV,,8,9.229988175433402,1.8562636542432405,18.208400740062594,0.4713972982992966
CP_C_F_CCW_3,CP_C,F,CCW,3,10hz,8,CV,,8,33.608362882602634,3.240915547321882,68.47717859301294,0.8934695173602435
